sample	unclassified-kra_subsampled4x_ERR9709202	unclassified-kra_subsampled4x_ERR9709203	unclassified-kra_subsampled4x_ERR9709204	unclassified-kra_subsampled4x_ERR9709206	unclassified-kra_subsampled4x_ERR9709208	unclassified-kra_subsampled4x_ERR9709209	unclassified-kra_subsampled4x_ERR9709210	unclassified-kra_subsampled4x_ERR9709211	unclassified-kra_subsampled4x_ERR9709212	unclassified-kra_subsampled4x_ERR9709213	unclassified-kra_subsampled4x_ERR9709214	unclassified-kra_subsampled4x_ERR9709215	unclassified-kra_subsampled4x_ERR9709216	unclassified-kra_subsampled4x_ERR9709217	unclassified-kra_subsampled4x_ERR9709218	unclassified-kra_subsampled4x_ERR9709220	unclassified-kra_subsampled4x_ERR9709221	unclassified-kra_subsampled4x_ERR9709222	unclassified-kra_subsampled4x_ERR9709223	unclassified-kra_subsampled4x_ERR9709224	unclassified-kra_subsampled4x_ERR9709225	unclassified-kra_subsampled4x_ERR9709226	unclassified-kra_subsampled4x_ERR9709227	unclassified-kra_subsampled4x_ERR9709228	unclassified-kra_subsampled4x_ERR9709229	unclassified-kra_subsampled4x_ERR9709230	unclassified-kra_subsampled4x_ERR9709231	unclassified-kra_subsampled4x_ERR9709234	unclassified-kra_subsampled4x_ERR9709235	unclassified-kra_subsampled4x_ERR9709236	unclassified-kra_subsampled4x_ERR9709238	unclassified-kra_subsampled4x_ERR9709240	unclassified-kra_subsampled4x_ERR9709241	unclassified-kra_subsampled4x_ERR9709242	unclassified-kra_subsampled4x_ERR9709243	unclassified-kra_subsampled4x_ERR9709244	unclassified-kra_subsampled4x_ERR9709245	unclassified-kra_subsampled4x_ERR9709246	unclassified-kra_subsampled4x_ERR9709247	unclassified-kra_subsampled4x_ERR9709248	unclassified-kra_subsampled4x_ERR9709249	unclassified-kra_subsampled4x_ERR9709251	unclassified-kra_subsampled4x_ERR9709252	unclassified-kra_subsampled4x_ERR9709253
unclassified-kra_subsampled4x_ERR9709214	0.0739896202046394	0.04552624026349861	0.07632864170602494	0.0730170524220024	0.07471763771852191	0.07363257204847151	0.07416097118614107	0.0759661015923776	0.07319399358002066	0.07563938381821211	0.0	0.07519932405019802	0.07271147765308772	0.07280167107687918	0.07317682130816106	0.07265525402380735	0.04658884959905074	0.07542159295490447	0.07918228969667129	0.07425595932865592	0.07285253289623328	0.07290348729818907	0.07379004942237488	0.046742587436884975	0.07331449510856614	0.0734759741411033	0.07258793445921874	0.07238694239737686	0.07242591122954611	0.0730170524220024	0.0471985069971359	0.07338935182559148	0.04689921964573651	0.07283556868559593	0.0723758184123866	0.07362094216071813	0.07381345478514911	0.07436917671834475	0.07760537682580515	0.07170006512615745	0.07466931642382635	0.07841384615344826	0.07542159295490447	0.07358027549867607
unclassified-kra_subsampled4x_ERR9709215	0.07518702711288394	0.04624694788884698	0.07784752619380408	0.07424406822074736	0.07525472688260781	0.07413727428434547	0.07558321932088141	0.07687808103028737	0.07360931709461804	0.07567688915607695	0.07519932405019802	0.0	0.07343551707690388	0.07405449231796046	0.07397784136975549	0.07380760161333189	0.047029796419244096	0.07663112566621422	0.08001588019471328	0.07462107807655383	0.07316537897237385	0.0735396677360054	0.07388965736231434	0.04760401318802976	0.07425001314519286	0.07394253450201449	0.07352807631321079	0.07319399358002066	0.07303982082255422	0.07329724884221023	0.04779888765566853	0.07414319663465452	0.048108257321868186	0.07306830737955816	0.07322836973507763	0.07391902124744609	0.07462710334322786	0.07554583847443319	0.07765229922402539	0.07275653803138149	0.0757144445166158	0.07930293145106626	0.07553961315629165	0.07443493285545388
unclassified-kra_subsampled4x_ERR9709216	0.07190162717522597	0.04272929927718505	0.07522393406234718	0.07089224407890293	0.07341819619535694	0.07073974364312785	0.07285253289623328	0.07386618836172465	0.07093446047233631	0.0746150541016164	0.07271147765308772	0.07343551707690388	0.0	0.07047356215025591	0.07007644250106915	0.06975569217688138	0.04323551080600441	0.0737432972059564	0.07794903719961133	0.07166751605684529	0.06960928040032299	0.07036986804693857	0.07040093573245343	0.043695962377034214	0.07055679646226509	0.07040611705356692	0.07034400477726055	0.0700969330843656	0.069689963870191	0.07060372534954529	0.04453418115810681	0.07076597733439172	0.04356106516630953	0.06906577697063787	0.06917957844632872	0.07122110592590514	0.07212118080830388	0.07259353824017467	0.07650201231992038	0.06914984606534258	0.07271147765308772	0.07763218008390049	0.07310823730023064	0.07200021285683145
unclassified-kra_subsampled4x_ERR9709217	0.0717761608481412	0.042562437357829164	0.07489350212139834	0.0714730146928021	0.07330874517361474	0.07117312655008545	0.07261035632088852	0.07429761790891953	0.07117845351689511	0.07427975666304287	0.07280167107687918	0.07405449231796046	0.07047356215025591	0.0	0.07041129933946921	0.07013795959972047	0.04385891055400526	0.07363257204847151	0.07787456017762984	0.07154849312887512	0.069969113973123	0.06986219821534922	0.07073449986842151	0.04452635725100462	0.07053075899701311	0.07002017112815662	0.0707292570807262	0.07044760238402858	0.07013282797430576	0.07015336015936824	0.04493115757654609	0.0703388350066283	0.04415186727770459	0.06899673442771181	0.0700048441341089	0.07059850712104476	0.07060372534954529	0.07211567088947035	0.07599139139602451	0.0696546360118907	0.07314822422761968	0.0769303481774316	0.07388965736231434	0.0719892416958855
unclassified-kra_subsampled4x_ERR9709218	0.07241477173526245	0.04210706927228702	0.07463312990217696	0.07068211634783306	0.07316537897237385	0.07135481669991428	0.07331449510856614	0.07390727200531544	0.07092390037656204	0.07421436246568092	0.07317682130816106	0.07397784136975549	0.07007644250106915	0.07041129933946921	0.0	0.06934866640911563	0.04358129705894964	0.07426785547470571	0.07784077173524984	0.07171635390230646	0.06935864491627697	0.06994871733714048	0.0706455064189615	0.0444380727291559	0.070650733463136	0.06967481785777618	0.07001506119128276	0.07015336015936824	0.06997931790567213	0.06991815041626659	0.04502191039309078	0.07105088638102297	0.0441724597839005	0.06910530715956564	0.0693386914880777	0.07123177922934087	0.0714999478476378	0.07208263417099092	0.07587146650849241	0.06852303418148242	0.07314822422761968	0.0774251168394191	0.07380760161333189	0.07142460042917542
unclassified-kra_subsampled4x_ERR9709220	0.07095030812283365	0.04194937418028977	0.07581483768998598	0.07047875701004225	0.07291482310443997	0.07073449986842151	0.07330299641831917	0.07333750665432315	0.0709820304847596	0.07359188852759035	0.07265525402380735	0.07380760161333189	0.06975569217688138	0.07013795959972047	0.06934866640911563	0.0	0.04330635998417709	0.0739719538058774	0.07759867998175018	0.07076597733439172	0.06906083965610677	0.06873202649872223	0.07027687256389858	0.04351969131324518	0.07009180902290402	0.06970006580138444	0.07024594301321874	0.06877596930309493	0.06869302464332117	0.07022534239991018	0.04354745592417586	0.07044241333488299	0.043520768271538834	0.06846982336851448	0.06893769161912344	0.07097674091634754	0.07034917550853437	0.07217081902274347	0.07541539505276729	0.06904109918288226	0.07243705516274934	0.07758529105306555	0.07333175199605124	0.07102438321043703
unclassified-kra_subsampled4x_ERR9709221	0.045094096130816164	0.022788181955210263	0.04971318890292975	0.045191357289238954	0.04704134020104167	0.045034821025526806	0.046937612642299675	0.04811768980839348	0.04590932810211379	0.04857070487560233	0.04658884959905074	0.047029796419244096	0.04323551080600441	0.04385891055400526	0.04358129705894964	0.04330635998417709	0.0	0.04839469410181585	0.052033110041397435	0.04585388264846857	0.04358129705894964	0.044009121529609896	0.04458617910387275	0.028667417829335573	0.04505636140935576	0.04389509606456676	0.04394168780552865	0.04388992389614499	0.04309433881610669	0.044633912655512864	0.028802082867756984	0.044480389023070166	0.02772707852969769	0.04277426396341544	0.043688937075387235	0.04541959300288445	0.04577643867494863	0.047273194297562826	0.0499868224782134	0.043484257318936015	0.0472848362063768	0.0519030328224539	0.04741905784006206	0.045425049414671737
unclassified-kra_subsampled4x_ERR9709222	0.07561440798606034	0.04725452631428839	0.07775984386748269	0.07562689313268389	0.07597242191540154	0.07430357418318934	0.07635425907326043	0.07641198339318223	0.07511335816421627	0.07645053202941487	0.07542159295490447	0.07663112566621422	0.0737432972059564	0.07363257204847151	0.07426785547470571	0.0739719538058774	0.04839469410181585	0.0	0.07977623337006456	0.07500321527851339	0.07419062047124547	0.07423218214683891	0.07428570914936616	0.04886476119180905	0.07396606747703782	0.07433337452029243	0.07463915775393959	0.07383687969309716	0.07345284866889024	0.07384273897773008	0.048544735042725384	0.07360931709461804	0.04819701688612121	0.07324557364336037	0.07318254422922732	0.07457292240054814	0.0745909711084829	0.0758525775827783	0.07814633119831194	0.07380174966259312	0.0764826961963394	0.07957447275588236	0.07643767662776302	0.07620727610302569
unclassified-kra_subsampled4x_ERR9709223	0.07864219724743593	0.05065579024198941	0.0809575122864139	0.07840695510414475	0.07955294045664063	0.0784966699001387	0.07873266197596562	0.07939553470604066	0.07818732304798892	0.07967517361031673	0.07918228969667129	0.08001588019471328	0.07794903719961133	0.07787456017762984	0.07784077173524984	0.07759867998175018	0.052033110041397435	0.07977623337006456	0.0	0.07802371091455973	0.07757190846539663	0.0777329193183467	0.07825577508156845	0.05319040592989077	0.0783587646912366	0.07786103995428872	0.07827634303247466	0.0769303481774316	0.07733873350795095	0.07807814319355755	0.05244778160368868	0.07771946665569418	0.0518770979878711	0.0775117651341658	0.07801011919971557	0.07900580336936214	0.0787814937489868	0.07917520909390152	0.08138284839161691	0.07788132271475667	0.07922481051215469	0.08190023828654114	0.0791115631735162	0.07802371091455973
unclassified-kra_subsampled4x_ERR9709224	0.07286384808421298	0.044588206770592276	0.07643767662776302	0.07334901951735517	0.07425001314519286	0.07261035632088852	0.07448285237737162	0.07554583847443319	0.07275090151475838	0.07516244935293548	0.07425595932865592	0.07462107807655383	0.07166751605684529	0.07154849312887512	0.07171635390230646	0.07076597733439172	0.04585388264846857	0.07500321527851339	0.07802371091455973	0.0	0.07177071855655448	0.0717109232542733	0.07262718451752992	0.04625223696125802	0.07182518926097137	0.07202765962249347	0.07238137985172499	0.07211016205678022	0.0711305474134909	0.07193992471983757	0.04668397440156291	0.07211567088947035	0.04602334523916729	0.07078172941628202	0.0710084933956131	0.07262718451752992	0.0726327961664317	0.07437514819131952	0.07704830434505971	0.07108272348348521	0.07502765422326874	0.07844142714406865	0.07507659591942983	0.07224267465852885
unclassified-kra_subsampled4x_ERR9709225	0.07216529930993498	0.042078846091071376	0.07415504508504012	0.0710668003871977	0.07330299641831917	0.07132802321701726	0.0734586282485371	0.07324557364336037	0.07172178560685294	0.07338935182559148	0.07285253289623328	0.07316537897237385	0.06960928040032299	0.069969113973123	0.06935864491627697	0.06906083965610677	0.04358129705894964	0.07419062047124547	0.07757190846539663	0.07177071855655448	0.0	0.07044760238402858	0.0702201946293518	0.04402624556596435	0.0706455064189615	0.07035434720079414	0.06989779112694683	0.06917957844632872	0.06942359279646027	0.07049434740876837	0.04429861600834939	0.07038539755438034	0.0443947731835449	0.06942859508694099	0.06947365630725189	0.07158090362555947	0.0710668003871977	0.07211016205678022	0.07573950927817419	0.0690559032203667	0.07298293449456972	0.07743843006054474	0.07305121196844144	0.07218186171967633
unclassified-kra_subsampled4x_ERR9709226	0.07145148687056946	0.042419361144458545	0.07499100376625634	0.07054637855385759	0.07303982082255422	0.0710721070754523	0.07313107998249313	0.07330299641831917	0.07095559267628881	0.07356866727786937	0.07290348729818907	0.0735396677360054	0.07036986804693857	0.06986219821534922	0.06994871733714048	0.06873202649872223	0.044009121529609896	0.07423218214683891	0.0777329193183467	0.0717109232542733	0.07044760238402858	0.0	0.07030267348125674	0.043787042718871017	0.07046317533827073	0.06910036280384291	0.0703284983459106	0.07019447005616586	0.06900166034140798	0.07044241333488299	0.04404947040754448	0.07081326032651325	0.04369748969704934	0.06905096766311669	0.06959417830678938	0.0711199127816805	0.071570095944261	0.07207163060519761	0.07595346519839052	0.06855210141202428	0.07330299641831917	0.07714039000088158	0.07317109955603074	0.07108803320400725
unclassified-kra_subsampled4x_ERR9709227	0.0722150160110524	0.042868124984129063	0.07540919851526706	0.07154309503674938	0.07377835406054467	0.0716025315510368	0.07356286496929998	0.07404268622903365	0.07095559267628881	0.07444091832687916	0.07379004942237488	0.07388965736231434	0.07040093573245343	0.07073449986842151	0.0706455064189615	0.07027687256389858	0.04458617910387275	0.07428570914936616	0.07825577508156845	0.07262718451752992	0.0702201946293518	0.07030267348125674	0.0	0.04518935199026408	0.07123711741331162	0.07093974202122422	0.07103498145493925	0.07061938590507111	0.06982665082784068	0.07093446047233631	0.04485663560965614	0.0711305474134909	0.044624063728125996	0.06970511814482161	0.07089224407890293	0.07172178560685294	0.07185792275439051	0.07293750849573055	0.07681939596586829	0.069689963870191	0.07321690632923172	0.07767243269757906	0.07448884806958	0.07224820967356138
unclassified-kra_subsampled4x_ERR9709228	0.045613022756392674	0.02448721376343377	0.05020219292976413	0.04542454580486066	0.04808874521537143	0.04608147846379429	0.04798292673613269	0.04758664484149144	0.045640049673552396	0.04858178251610612	0.046742587436884975	0.04760401318802976	0.043695962377034214	0.04452635725100462	0.0444380727291559	0.04351969131324518	0.028667417829335573	0.04886476119180905	0.05319040592989077	0.04625223696125802	0.04402624556596435	0.043787042718871017	0.04518935199026408	0.0	0.04471421904051198	0.04471421904051198	0.044215976686320935	0.04349459858998672	0.04348958269868708	0.04473516908562958	0.029290919400957516	0.04511492152811636	0.02895227456127536	0.04346451649245797	0.044041582217215214	0.04579187387627226	0.04540308443817709	0.04678758326537813	0.05097286718995897	0.04294316437907386	0.04748265457952605	0.05191888194856764	0.047743339002903284	0.046290936562764395
unclassified-kra_subsampled4x_ERR9709229	0.07247609393495602	0.04286232723499572	0.07592189898826895	0.07227590119951322	0.07303982082255422	0.07151072839238903	0.07379589893243876	0.07445289309749858	0.07182518926097137	0.07441100371667053	0.07331449510856614	0.07425001314519286	0.07055679646226509	0.07053075899701311	0.070650733463136	0.07009180902290402	0.04505636140935576	0.07396606747703782	0.0783587646912366	0.07182518926097137	0.0706455064189615	0.07046317533827073	0.07123711741331162	0.04471421904051198	0.0	0.07071353463611907	0.07105088638102297	0.07056200687867797	0.06991815041626659	0.07158090362555947	0.0451129520683321	0.07178160420062762	0.04418276161521417	0.0702356407996686	0.0701430921721442	0.07254314457598854	0.07139773987206655	0.07267772992104027	0.07677383625445833	0.06990287955141472	0.07394253450201449	0.07789485264369778	0.07348175849142435	0.07259914314381433
unclassified-kra_subsampled4x_ERR9709230	0.07192350505654399	0.04265437980221487	0.0748266653479801	0.07109865567992368	0.07334326249460088	0.07068735026854944	0.07298861792976974	0.07363257204847151	0.07169463764528072	0.07351069816052336	0.0734759741411033	0.07394253450201449	0.07040611705356692	0.07002017112815662	0.06967481785777618	0.06970006580138444	0.04389509606456676	0.07433337452029243	0.07786103995428872	0.07202765962249347	0.07035434720079414	0.06910036280384291	0.07093974202122422	0.04471421904051198	0.07071353463611907	0.0	0.07027687256389858	0.07025624904328698	0.06991815041626659	0.07046836825978176	0.0440288061179509	0.07070829579288196	0.04445192337676496	0.06912509340057538	0.06996401341098468	0.07165667479485505	0.07193992471983757	0.07250959916424515	0.07651489708962445	0.0697506306290192	0.07360931709461804	0.07720634983501262	0.07356286496929998	0.07140848099187946
unclassified-kra_subsampled4x_ERR9709231	0.07170006512615745	0.04169216247073548	0.07515016852118239	0.07059850712104476	0.07383102163201816	0.07118911050446775	0.07320544761211811	0.07472368372640747	0.07180338822757648	0.0736849663154846	0.07258793445921874	0.07352807631321079	0.07034400477726055	0.0707292570807262	0.07001506119128276	0.07024594301321874	0.04394168780552865	0.07463915775393959	0.07827634303247466	0.07238137985172499	0.06989779112694683	0.0703284983459106	0.07103498145493925	0.044215976686320935	0.07105088638102297	0.07027687256389858	0.0	0.07008156373159113	0.06959417830678938	0.07038539755438034	0.0440288061179509	0.07085009154886901	0.044085044138780005	0.06994871733714048	0.06903123421299717	0.07172721836831031	0.07194540008639894	0.07235914072799365	0.07601670392029469	0.0685860517819995	0.07345284866889024	0.07765229922402539	0.07330874517361474	0.07134409621830429
unclassified-kra_subsampled4x_ERR9709234	0.0717761608481412	0.04251657574005341	0.0747115930110247	0.07108803320400725	0.07321690632923172	0.07111459698656841	0.07311965631271977	0.07369079394802935	0.07121577080568475	0.07412543333093635	0.07238694239737686	0.07319399358002066	0.0700969330843656	0.07044760238402858	0.07015336015936824	0.06877596930309493	0.04388992389614499	0.07383687969309716	0.0769303481774316	0.07211016205678022	0.06917957844632872	0.07019447005616586	0.07061938590507111	0.04349459858998672	0.07056200687867797	0.07025624904328698	0.07008156373159113	0.0	0.06948367985148307	0.0705672182703666	0.044739920702821956	0.07025624904328698	0.04438439452415721	0.06841671461223386	0.06888367927770711	0.07079223575484972	0.07141922624855301	0.07214323135336798	0.07601037365699592	0.06877596930309493	0.07217633982585159	0.07777331576588176	0.07339511832514312	0.07165667479485505
unclassified-kra_subsampled4x_ERR9709235	0.07193992471983757	0.04231678383714599	0.07492393508051254	0.07054637855385759	0.0722094875641589	0.0703802200889575	0.07256553055352832	0.07361512902520384	0.07099790521603888	0.07303982082255422	0.07242591122954611	0.07303982082255422	0.069689963870191	0.07013282797430576	0.06997931790567213	0.06869302464332117	0.04309433881610669	0.07345284866889024	0.07733873350795095	0.0711305474134909	0.06942359279646027	0.06900166034140798	0.06982665082784068	0.04348958269868708	0.06991815041626659	0.06991815041626659	0.06959417830678938	0.06948367985148307	0.0	0.06926896724405263	0.04380760523625027	0.07019447005616586	0.04307627141952075	0.06849399742735274	0.06860547069330813	0.07111459698656841	0.0709820304847596	0.07191803397955454	0.07546501652885351	0.06906577697063787	0.07274526613311616	0.07710088793602798	0.0729715710837846	0.07136554130302963
